"412,865,26,614,470,390,182,497,air"
"411,861,28,613,469,387,188,494,air"
"409,862,26,613,464,409,179,491,air"
"408,856,27,610,462,387,186,489,air"
"404,857,28,610,462,385,178,488,air"
"405,853,28,606,460,383,178,480,air"
"399,864,26,606,458,385,179,481,air"
"401,849,29,607,458,382,172,479,air"
"401,849,26,603,457,383,177,477,air"
"397,846,26,600,454,380,171,473,air"
"401,845,27,600,447,381,174,474,air"
"394,837,27,599,452,378,172,470,air"
"397,836,27,596,449,376,171,472,air"
"393,841,27,595,449,376,170,468,air"
"391,835,26,593,449,375,170,465,air"
"389,831,37,593,446,380,168,494,air"
"391,827,27,590,445,371,174,461,air"
"389,828,28,587,444,369,166,460,air"
"386,823,25,589,442,375,166,455,air"
"388,821,29,585,442,388,191,452,air"
"383,818,28,583,439,369,166,461,air"
"385,815,26,583,439,368,164,453,air"
"383,815,28,582,435,368,161,449,air"
"381,812,28,578,438,367,161,451,air"
"380,813,27,579,434,366,165,445,air"
"378,801,28,574,433,372,159,441,air"
"378,824,28,573,431,364,185,436,air"
"375,801,27,571,430,364,159,441,air"
"374,803,27,571,428,362,154,440,air"
"375,796,28,568,423,364,157,437,air"
"370,801,27,560,426,361,154,432,air"
"372,795,28,566,423,359,155,436,air"
"370,792,27,563,425,361,155,430,air"
"368,790,27,562,422,359,158,434,air"
"368,788,67,560,421,359,153,426,air"
"367,785,31,559,421,360,153,420,air"
"366,772,28,561,420,378,152,422,air"
"367,780,27,556,418,357,147,410,air"
"364,780,27,557,419,362,150,423,air"
"363,781,28,554,416,355,156,417,air"
"361,773,29,554,416,355,148,415,air"
"363,769,27,552,413,379,147,415,air"
"361,771,27,550,415,354,147,410,air"
"358,770,25,547,413,353,148,406,air"
"358,764,26,546,411,351,146,409,air"
"363,763,28,545,406,351,140,408,air"
"376,759,27,542,409,351,147,406,air"
"370,760,28,543,408,350,133,404,air"
"355,758,29,541,407,349,140,405,air"
"357,749,27,540,407,350,143,400,air"
"354,754,28,538,404,353,141,394,air"
"356,752,26,537,405,349,142,396,air"
"353,754,27,535,404,348,142,396,air"
"345,747,27,533,402,347,140,395,air"
"349,745,27,537,402,349,140,393,air"
"351,746,28,531,401,346,140,393,air"
"349,740,37,532,403,346,139,390,air"
"351,739,27,529,401,345,139,401,air"
"346,736,27,527,399,344,137,387,air"
"348,735,32,527,413,344,135,406,air"
"345,725,27,525,399,346,139,388,air"
"345,737,27,526,396,360,136,384,air"
"343,739,27,522,396,341,137,382,air"
"344,731,26,521,394,342,134,381,air"
"342,728,28,519,394,344,135,380,air"
"341,725,27,519,405,342,134,376,air"
"341,724,27,517,393,342,133,379,air"
"345,725,27,517,392,342,135,374,air"
"343,725,28,521,390,340,133,373,air"
"340,722,26,515,394,339,132,374,air"
"340,721,26,513,390,349,132,369,air"
"341,717,28,511,391,340,132,365,air"
