MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
0.0,0.0,3.0,154.0,157.0,2.0,0.0
0.0,0.0,2.0,156.0,158.0,0.0,0.0
1.0,0.0,0.0,150.0,157.0,0.0,0.0
2.0,0.0,0.0,155.0,157.0,0.0,0.0
0.0,9.0,0.0,154.0,154.0,0.0,0.0
1.0,13.0,0.0,154.0,158.0,0.0,0.0
0.0,2.0,2.0,154.0,159.0,0.0,1.0
1.0,5.0,0.0,164.0,157.0,0.0,0.0
20.0,0.0,1.0,155.0,157.0,0.0,1.0
0.0,0.0,0.0,154.0,157.0,0.0,0.0
0.0,0.0,1.0,156.0,158.0,0.0,0.0
0.0,2.0,0.0,155.0,158.0,0.0,0.0
0.0,0.0,3.0,153.0,157.0,2.0,0.0
0.0,0.0,0.0,155.0,158.0,0.0,0.0
0.0,1.0,1.0,154.0,173.0,0.0,0.0
0.0,1.0,1.0,153.0,158.0,0.0,2.0
0.0,0.0,0.0,155.0,157.0,0.0,0.0
1.0,1.0,26.0,154.0,158.0,0.0,0.0
1.0,4.0,1.0,153.0,159.0,0.0,0.0
3.0,0.0,10.0,160.0,157.0,0.0,1.0
1.0,0.0,0.0,154.0,174.0,0.0,0.0
0.0,0.0,0.0,153.0,157.0,0.0,0.0
1.0,8.0,0.0,155.0,158.0,2.0,0.0
2.0,29.0,0.0,153.0,157.0,0.0,0.0
3.0,0.0,0.0,146.0,158.0,25.0,3.0
3.0,1.0,9.0,154.0,161.0,0.0,0.0
0.0,3.0,25.0,156.0,157.0,6.0,0.0
0.0,0.0,0.0,154.0,157.0,0.0,1.0
0.0,0.0,0.0,153.0,158.0,0.0,0.0
0.0,5.0,0.0,155.0,158.0,0.0,11.0
1.0,0.0,0.0,152.0,154.0,0.0,1.0
1.0,0.0,0.0,156.0,158.0,0.0,0.0
0.0,0.0,0.0,154.0,158.0,0.0,1.0
0.0,0.0,0.0,153.0,157.0,0.0,9.0
2.0,3.0,2.0,154.0,158.0,0.0,0.0
0.0,1.0,0.0,157.0,158.0,0.0,0.0
0.0,0.0,0.0,153.0,164.0,1.0,0.0
2.0,0.0,0.0,152.0,157.0,0.0,0.0
0.0,0.0,0.0,153.0,157.0,1.0,0.0
9.0,0.0,1.0,155.0,165.0,0.0,29.0
0.0,0.0,2.0,152.0,158.0,0.0,0.0
1.0,2.0,0.0,154.0,157.0,0.0,0.0
0.0,6.0,1.0,154.0,158.0,0.0,0.0
1.0,0.0,0.0,154.0,158.0,0.0,1.0
0.0,0.0,4.0,154.0,162.0,22.0,1.0
0.0,0.0,0.0,158.0,157.0,0.0,0.0
2.0,13.0,0.0,154.0,160.0,0.0,0.0
1.0,6.0,2.0,152.0,158.0,0.0,0.0
0.0,1.0,0.0,154.0,159.0,0.0,0.0
