MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
318.0,847.0,588.0,439.0,336.0,125.0,412.0
317.0,844.0,574.0,434.0,345.0,123.0,406.0
313.0,844.0,579.0,430.0,333.0,140.0,401.0
315.0,863.0,583.0,428.0,334.0,119.0,398.0
312.0,846.0,573.0,432.0,329.0,119.0,391.0
318.0,861.0,581.0,428.0,332.0,119.0,391.0
311.0,858.0,576.0,424.0,331.0,113.0,386.0
314.0,859.0,572.0,423.0,329.0,115.0,400.0
309.0,862.0,569.0,420.0,327.0,112.0,377.0
314.0,885.0,565.0,416.0,325.0,112.0,371.0
304.0,866.0,562.0,413.0,324.0,129.0,369.0
301.0,859.0,569.0,410.0,326.0,108.0,362.0
302.0,870.0,556.0,407.0,325.0,120.0,360.0
298.0,866.0,554.0,405.0,321.0,105.0,354.0
298.0,863.0,548.0,424.0,316.0,103.0,350.0
298.0,867.0,544.0,398.0,319.0,101.0,347.0
293.0,862.0,541.0,399.0,318.0,100.0,344.0
292.0,864.0,544.0,406.0,321.0,98.0,342.0
295.0,865.0,543.0,391.0,339.0,107.0,338.0
291.0,864.0,535.0,389.0,316.0,95.0,338.0
288.0,861.0,536.0,386.0,313.0,94.0,335.0
276.0,862.0,536.0,382.0,314.0,105.0,328.0
285.0,859.0,523.0,383.0,313.0,91.0,327.0
283.0,862.0,530.0,378.0,311.0,88.0,325.0
277.0,860.0,528.0,376.0,310.0,89.0,324.0
281.0,862.0,525.0,376.0,313.0,86.0,321.0
279.0,862.0,523.0,370.0,311.0,85.0,324.0
277.0,863.0,523.0,370.0,310.0,84.0,322.0
275.0,859.0,519.0,368.0,309.0,80.0,341.0
278.0,866.0,516.0,368.0,309.0,81.0,315.0
272.0,858.0,519.0,366.0,310.0,81.0,314.0
268.0,865.0,513.0,363.0,309.0,75.0,313.0
271.0,863.0,518.0,360.0,308.0,78.0,311.0
268.0,863.0,519.0,361.0,308.0,76.0,311.0
264.0,866.0,516.0,357.0,309.0,74.0,310.0
264.0,865.0,515.0,375.0,308.0,73.0,311.0
