MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
186.0,385.0,431.0,319.0,277.0,37.0,215.0
182.0,392.0,432.0,318.0,280.0,25.0,216.0
187.0,390.0,423.0,319.0,278.0,36.0,223.0
207.0,393.0,434.0,313.0,278.0,33.0,216.0
184.0,392.0,432.0,320.0,278.0,38.0,217.0
181.0,390.0,433.0,319.0,277.0,36.0,216.0
186.0,391.0,434.0,318.0,277.0,36.0,216.0
187.0,400.0,443.0,318.0,279.0,35.0,214.0
186.0,393.0,433.0,319.0,278.0,38.0,213.0
185.0,391.0,438.0,318.0,281.0,37.0,217.0
186.0,391.0,434.0,318.0,277.0,38.0,207.0
184.0,394.0,435.0,318.0,277.0,39.0,217.0
187.0,390.0,436.0,318.0,284.0,36.0,216.0
186.0,390.0,433.0,317.0,278.0,38.0,216.0
188.0,394.0,435.0,320.0,280.0,37.0,215.0
186.0,389.0,434.0,319.0,279.0,39.0,216.0
205.0,388.0,432.0,321.0,278.0,36.0,216.0
183.0,392.0,435.0,319.0,278.0,38.0,215.0
179.0,376.0,417.0,313.0,274.0,37.0,208.0
180.0,393.0,420.0,336.0,275.0,35.0,204.0
178.0,376.0,416.0,312.0,274.0,36.0,208.0
179.0,375.0,419.0,314.0,275.0,34.0,200.0
178.0,375.0,417.0,312.0,273.0,35.0,202.0
177.0,372.0,417.0,311.0,273.0,30.0,209.0
176.0,372.0,417.0,311.0,274.0,35.0,208.0
177.0,372.0,418.0,312.0,296.0,37.0,207.0
177.0,374.0,417.0,312.0,274.0,37.0,209.0
179.0,374.0,420.0,313.0,273.0,34.0,207.0
175.0,368.0,412.0,317.0,269.0,35.0,209.0
179.0,373.0,418.0,315.0,273.0,37.0,209.0
172.0,370.0,416.0,309.0,273.0,35.0,205.0
175.0,369.0,433.0,321.0,274.0,34.0,209.0
174.0,373.0,421.0,315.0,272.0,36.0,208.0
178.0,370.0,419.0,313.0,273.0,37.0,211.0
178.0,374.0,422.0,314.0,270.0,36.0,209.0
177.0,375.0,421.0,314.0,274.0,34.0,211.0
183.0,387.0,437.0,317.0,277.0,46.0,218.0
184.0,383.0,438.0,324.0,278.0,37.0,219.0
185.0,387.0,436.0,320.0,278.0,53.0,217.0
186.0,391.0,443.0,321.0,275.0,37.0,220.0
186.0,388.0,444.0,322.0,281.0,35.0,222.0
185.0,391.0,445.0,324.0,280.0,36.0,248.0
187.0,390.0,445.0,318.0,277.0,35.0,224.0
189.0,392.0,447.0,324.0,280.0,38.0,225.0
187.0,388.0,449.0,324.0,280.0,37.0,224.0
189.0,392.0,448.0,323.0,285.0,37.0,224.0
188.0,394.0,451.0,326.0,281.0,37.0,228.0
196.0,395.0,453.0,326.0,283.0,37.0,227.0
189.0,393.0,451.0,334.0,291.0,36.0,228.0
191.0,391.0,453.0,325.0,281.0,38.0,224.0
189.0,391.0,447.0,328.0,281.0,37.0,227.0
186.0,398.0,456.0,338.0,281.0,37.0,230.0
193.0,397.0,466.0,325.0,284.0,38.0,231.0
202.0,401.0,458.0,328.0,282.0,50.0,229.0
190.0,393.0,456.0,324.0,280.0,38.0,227.0
191.0,398.0,460.0,337.0,285.0,46.0,230.0
191.0,396.0,460.0,329.0,282.0,38.0,233.0
193.0,406.0,466.0,330.0,283.0,38.0,232.0
190.0,398.0,471.0,332.0,284.0,64.0,239.0
193.0,399.0,484.0,336.0,285.0,42.0,241.0
