MQ135,MQ3,MQ6,MQ9,MQ5,MQ8,MQ4
8.0,0.0,0.0,155.0,158.0,0.0,0.0
1.0,0.0,0.0,155.0,158.0,5.0,1.0
0.0,0.0,0.0,145.0,181.0,0.0,0.0
0.0,0.0,0.0,154.0,158.0,0.0,1.0
0.0,0.0,0.0,156.0,158.0,1.0,0.0
2.0,0.0,0.0,153.0,157.0,0.0,0.0
2.0,0.0,0.0,153.0,157.0,0.0,0.0
0.0,0.0,0.0,154.0,157.0,0.0,0.0
0.0,1.0,2.0,153.0,158.0,0.0,0.0
0.0,0.0,0.0,152.0,158.0,0.0,0.0
0.0,2.0,1.0,154.0,158.0,13.0,0.0
1.0,0.0,1.0,151.0,157.0,22.0,0.0
0.0,0.0,0.0,151.0,157.0,0.0,0.0
0.0,3.0,0.0,149.0,157.0,0.0,0.0
4.0,1.0,1.0,155.0,157.0,0.0,0.0
4.0,0.0,10.0,153.0,159.0,3.0,0.0
5.0,3.0,0.0,152.0,158.0,0.0,0.0
0.0,0.0,1.0,154.0,158.0,4.0,2.0
0.0,0.0,1.0,164.0,158.0,0.0,0.0
0.0,6.0,0.0,155.0,155.0,29.0,0.0
1.0,0.0,0.0,154.0,158.0,0.0,0.0
1.0,2.0,0.0,150.0,157.0,0.0,0.0
2.0,0.0,0.0,154.0,161.0,0.0,0.0
0.0,1.0,2.0,153.0,157.0,1.0,1.0
0.0,0.0,0.0,153.0,182.0,0.0,0.0
1.0,0.0,1.0,153.0,158.0,1.0,0.0
0.0,1.0,0.0,157.0,158.0,0.0,0.0
0.0,0.0,0.0,153.0,163.0,2.0,0.0
1.0,1.0,0.0,152.0,158.0,0.0,0.0
7.0,1.0,1.0,153.0,157.0,0.0,0.0
0.0,1.0,0.0,153.0,145.0,0.0,0.0
2.0,0.0,0.0,153.0,158.0,4.0,0.0
0.0,3.0,0.0,153.0,157.0,0.0,0.0
0.0,0.0,0.0,153.0,163.0,0.0,0.0
1.0,0.0,5.0,153.0,158.0,8.0,0.0
0.0,2.0,0.0,155.0,158.0,0.0,0.0
0.0,0.0,0.0,159.0,157.0,11.0,0.0
1.0,1.0,0.0,153.0,158.0,0.0,1.0
0.0,0.0,1.0,153.0,158.0,0.0,0.0
1.0,4.0,0.0,153.0,157.0,4.0,0.0
2.0,2.0,0.0,154.0,158.0,0.0,0.0
7.0,0.0,0.0,153.0,154.0,4.0,1.0
0.0,0.0,0.0,153.0,159.0,0.0,0.0
2.0,0.0,0.0,153.0,158.0,0.0,0.0
0.0,0.0,0.0,151.0,159.0,0.0,5.0
1.0,0.0,2.0,154.0,158.0,1.0,0.0
0.0,0.0,0.0,152.0,157.0,0.0,4.0
0.0,2.0,1.0,153.0,155.0,0.0,1.0
0.0,4.0,0.0,152.0,182.0,0.0,0.0
1.0,1.0,2.0,153.0,163.0,0.0,0.0
2.0,0.0,0.0,154.0,157.0,7.0,1.0
0.0,0.0,2.0,154.0,163.0,4.0,0.0
0.0,1.0,0.0,153.0,169.0,0.0,2.0
0.0,2.0,0.0,153.0,156.0,0.0,0.0
0.0,2.0,2.0,153.0,159.0,1.0,0.0
0.0,0.0,0.0,153.0,160.0,2.0,0.0
2.0,0.0,0.0,153.0,158.0,0.0,0.0
0.0,0.0,0.0,153.0,158.0,7.0,0.0
4.0,2.0,0.0,153.0,182.0,1.0,0.0
2.0,3.0,1.0,153.0,158.0,0.0,17.0
5.0,0.0,0.0,153.0,158.0,0.0,0.0
1.0,0.0,2.0,153.0,157.0,3.0,0.0
0.0,0.0,0.0,155.0,157.0,0.0,0.0
1.0,0.0,0.0,153.0,150.0,0.0,0.0
0.0,0.0,11.0,153.0,159.0,0.0,0.0
0.0,0.0,0.0,153.0,159.0,0.0,0.0
0.0,0.0,0.0,152.0,159.0,0.0,0.0
0.0,4.0,0.0,153.0,158.0,0.0,0.0
0.0,5.0,0.0,152.0,158.0,0.0,0.0
1.0,1.0,2.0,174.0,158.0,1.0,0.0
1.0,2.0,0.0,153.0,157.0,0.0,0.0
0.0,0.0,1.0,155.0,158.0,0.0,0.0
1.0,0.0,1.0,153.0,156.0,0.0,0.0
6.0,2.0,0.0,156.0,157.0,0.0,0.0
0.0,0.0,1.0,150.0,184.0,1.0,0.0
1.0,0.0,0.0,152.0,160.0,1.0,0.0
0.0,0.0,0.0,154.0,158.0,0.0,0.0
1.0,1.0,2.0,156.0,158.0,0.0,5.0
1.0,1.0,0.0,155.0,159.0,1.0,0.0
2.0,0.0,0.0,157.0,160.0,0.0,0.0
0.0,0.0,0.0,154.0,157.0,3.0,0.0
1.0,0.0,0.0,152.0,156.0,0.0,0.0
0.0,1.0,0.0,152.0,156.0,0.0,19.0
1.0,0.0,0.0,151.0,157.0,0.0,0.0
1.0,3.0,0.0,153.0,158.0,8.0,0.0
0.0,0.0,0.0,153.0,159.0,11.0,1.0
2.0,1.0,1.0,153.0,156.0,0.0,0.0
0.0,0.0,2.0,154.0,158.0,1.0,0.0
5.0,0.0,0.0,153.0,158.0,0.0,1.0
0.0,2.0,0.0,153.0,158.0,1.0,0.0
0.0,2.0,0.0,153.0,159.0,0.0,1.0
0.0,0.0,0.0,153.0,159.0,1.0,0.0
0.0,0.0,0.0,156.0,157.0,0.0,0.0
8.0,0.0,0.0,153.0,157.0,0.0,0.0
0.0,0.0,0.0,154.0,158.0,0.0,0.0
6.0,3.0,0.0,153.0,145.0,0.0,0.0
1.0,0.0,1.0,154.0,161.0,0.0,0.0
0.0,0.0,0.0,155.0,167.0,0.0,0.0
1.0,0.0,0.0,153.0,175.0,0.0,7.0
0.0,3.0,0.0,152.0,158.0,0.0,1.0
4.0,0.0,3.0,156.0,158.0,4.0,0.0
0.0,0.0,0.0,152.0,155.0,4.0,0.0
0.0,0.0,0.0,154.0,165.0,13.0,0.0
0.0,1.0,0.0,155.0,158.0,1.0,3.0
0.0,2.0,0.0,154.0,165.0,0.0,0.0
0.0,0.0,0.0,175.0,155.0,0.0,17.0
1.0,24.0,0.0,154.0,158.0,9.0,0.0
1.0,0.0,4.0,153.0,157.0,0.0,0.0
4.0,0.0,0.0,154.0,148.0,0.0,0.0
1.0,0.0,1.0,154.0,162.0,0.0,1.0
2.0,1.0,0.0,150.0,157.0,1.0,0.0
6.0,0.0,0.0,151.0,159.0,0.0,0.0
0.0,1.0,0.0,154.0,163.0,0.0,0.0
1.0,0.0,0.0,152.0,157.0,0.0,0.0
0.0,0.0,0.0,151.0,158.0,0.0,0.0
1.0,0.0,1.0,154.0,159.0,0.0,6.0
1.0,1.0,14.0,152.0,166.0,1.0,0.0
2.0,0.0,0.0,153.0,159.0,0.0,0.0
1.0,0.0,0.0,153.0,158.0,0.0,16.0
0.0,0.0,0.0,151.0,148.0,0.0,12.0
0.0,3.0,0.0,153.0,150.0,0.0,0.0
1.0,6.0,0.0,153.0,157.0,0.0,3.0
0.0,0.0,1.0,152.0,164.0,0.0,0.0
0.0,1.0,1.0,155.0,159.0,0.0,1.0
1.0,2.0,0.0,156.0,158.0,17.0,0.0
2.0,0.0,2.0,154.0,159.0,4.0,0.0
0.0,0.0,1.0,154.0,157.0,0.0,0.0
0.0,0.0,1.0,168.0,158.0,0.0,0.0
2.0,0.0,0.0,154.0,157.0,8.0,0.0
2.0,1.0,8.0,153.0,158.0,0.0,1.0
0.0,0.0,0.0,152.0,157.0,0.0,13.0
1.0,0.0,3.0,157.0,160.0,0.0,0.0
1.0,0.0,1.0,154.0,157.0,0.0,0.0
0.0,0.0,0.0,154.0,157.0,1.0,0.0
2.0,3.0,0.0,152.0,157.0,0.0,4.0
3.0,0.0,2.0,153.0,157.0,0.0,0.0
0.0,1.0,1.0,153.0,159.0,0.0,0.0
2.0,0.0,8.0,162.0,158.0,0.0,0.0
1.0,0.0,1.0,153.0,162.0,0.0,0.0
0.0,0.0,0.0,150.0,165.0,12.0,0.0
0.0,1.0,0.0,153.0,158.0,3.0,0.0
0.0,0.0,1.0,153.0,157.0,1.0,0.0
5.0,0.0,1.0,154.0,157.0,0.0,0.0
0.0,0.0,0.0,156.0,157.0,0.0,0.0
0.0,1.0,0.0,154.0,159.0,0.0,0.0
5.0,0.0,0.0,153.0,157.0,0.0,0.0
