"214,630,5,420,304,269,96,203"
"214,604,3,421,305,274,105,205"
"216,605,2,422,304,274,92,203"
"213,608,3,420,303,299,91,204"
"215,610,3,425,305,272,91,202"
"214,603,3,420,305,274,90,205"
"212,603,3,426,305,278,93,204"
"217,607,2,422,317,276,90,204"
"214,604,6,422,305,276,91,204"
"217,605,3,421,306,276,92,235"
"212,600,2,423,300,280,100,199"
"214,603,2,419,296,275,98,205"
"215,607,3,422,317,275,96,200"
"216,606,2,423,306,276,96,207"
"213,604,3,422,304,284,97,201"
"213,609,3,422,305,276,75,204"
"215,605,9,421,305,275,90,206"
"213,606,4,419,305,283,96,208"
"221,604,3,432,305,276,93,206"
"211,595,3,423,305,275,89,205"
"214,604,3,424,316,278,85,208"
"215,603,4,419,311,278,91,198"
"217,600,3,424,306,264,89,205"
"214,606,3,423,305,275,90,206"
"204,603,3,421,305,280,88,208"
"215,606,1,424,306,265,91,206"
"213,627,3,424,305,276,103,205"
"214,601,2,424,305,276,90,206"
"213,604,5,422,304,275,91,208"
"214,592,2,435,310,276,91,201"
"222,606,2,423,305,279,90,208"
"217,604,6,423,306,267,98,206"
"213,605,3,423,305,274,90,207"
"213,600,3,423,304,276,90,210"
"215,604,2,425,306,282,96,206"
"214,604,24,423,303,275,90,203"
"216,603,2,424,307,275,93,213"
"224,604,3,428,304,275,106,207"
"210,601,3,423,305,278,95,207"
"213,604,6,424,304,277,90,207"
"214,603,7,424,300,273,94,208"
"212,608,5,423,327,274,85,206"
"216,602,1,423,304,275,91,208"
"213,604,3,425,303,273,90,208"
"213,600,1,425,304,275,92,207"
"211,602,4,423,305,278,92,207"
"205,600,2,422,304,275,106,209"
"215,602,6,424,304,278,90,207"
"212,601,2,423,306,276,91,210"
"216,603,17,421,305,276,79,208"
"209,593,3,425,305,277,90,205"
"212,601,4,421,305,275,93,208"
"211,601,2,424,302,275,89,207"
"214,601,4,424,304,275,90,209"
"213,603,1,422,305,276,89,208"
"213,603,4,423,306,275,91,210"
"213,600,3,439,304,275,91,209"
"213,602,23,425,304,275,90,240"
"215,600,3,421,304,274,90,228"
"212,597,5,430,305,275,98,210"
"212,599,5,413,303,275,89,209"
"214,600,1,422,305,276,90,208"
"213,601,2,422,305,275,82,209"
"215,606,3,419,305,275,88,208"
"216,599,3,424,297,276,90,204"
"213,597,3,421,305,276,87,210"
"225,601,2,422,304,275,93,196"
"230,602,2,422,303,278,90,210"
"209,603,3,432,305,276,90,218"
"207,598,1,421,304,274,93,209"
"212,599,0,421,304,281,90,214"
"211,597,2,422,305,280,90,215"
"206,601,2,423,305,276,87,209"
"211,614,3,421,308,275,90,208"
"211,598,3,421,304,277,88,209"
"202,601,4,420,303,274,100,206"
"211,596,3,420,304,300,88,210"
"213,599,5,420,301,275,101,211"
"211,598,5,421,304,275,88,206"
"212,599,3,421,303,273,90,208"
"214,597,4,420,304,272,89,209"
"223,598,3,432,303,274,94,209"
